semiengineering_url;startup_name;startup_country;startup_country_eu_grouped;crunchbase_startup_url;part_of_SNV_analysis;funding_round_id;crunchbase_funding_round_url;no_investors_per_funding_round;funding_amount_info;crunchbase_funding_round_announced_date;crunchbase_funding_stage;crunchbase_funding_type;crunchbase_investor_url;investor_name;crunchbase_investor_type;investor_country;investor_country_eu_grouped;money_raised_original_currency;money_raised_original_currency_minimum_estimate;money_raised_original_currency_maximum_estimate;investment_max_original_currency;investment_min_original_currency;investment_max_USD;investment_min_USD;date_for_currency_conversion
https://semiengineering.com/startup-funding-june-2022;Cista;United States of America;United States of America;https://www.crunchbase.com/organization/cista-system;yes;Cistahttps://semiengineering.com/startup-funding-june-2022;https://www.crunchbase.com/funding_round/cista-system-series-c--eac80273;6;disclosed;16.06.2022;Late Stage Venture;Series C;https://www.crunchbase.com/organization/beiid;Beijing E-town International Investment and Development;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44746740;44746740;16.06.2022
https://semiengineering.com/startup-funding-june-2022;Cista;United States of America;United States of America;https://www.crunchbase.com/organization/cista-system;yes;Cistahttps://semiengineering.com/startup-funding-june-2022;https://www.crunchbase.com/funding_round/cista-system-series-c--eac80273;6;disclosed;16.06.2022;Late Stage Venture;Series C;https://www.crunchbase.com/organization/essence-capital;Essence Capital;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44746740;44746740;16.06.2022
https://semiengineering.com/startup-funding-june-2022;Cista;United States of America;United States of America;https://www.crunchbase.com/organization/cista-system;yes;Cistahttps://semiengineering.com/startup-funding-june-2022;https://www.crunchbase.com/funding_round/cista-system-series-c--eac80273;6;disclosed;16.06.2022;Late Stage Venture;Series C;;Yitang Changhou Fund;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44746740;44746740;16.06.2022
https://semiengineering.com/startup-funding-june-2022;Cista;United States of America;United States of America;https://www.crunchbase.com/organization/cista-system;yes;Cistahttps://semiengineering.com/startup-funding-june-2022;https://www.crunchbase.com/funding_round/cista-system-series-c--eac80273;6;disclosed;16.06.2022;Late Stage Venture;Series C;;Wuxi Liantai Private Equity Fund Management;;United States;United States;CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44746740;44746740;16.06.2022
https://semiengineering.com/startup-funding-june-2022;Cista;United States of America;United States of America;https://www.crunchbase.com/organization/cista-system;yes;Cistahttps://semiengineering.com/startup-funding-june-2022;https://www.crunchbase.com/funding_round/cista-system-series-c--eac80273;6;disclosed;16.06.2022;Late Stage Venture;Series C;;Shanghai Zhangjiang Haoheng Innovation Equity Investment Management;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44746740;44746740;16.06.2022
https://semiengineering.com/startup-funding-may-2022/;Ehiway;China;China;https://www.crunchbase.com/organization/ehiway;yes;Ehiwayhttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/ehiway-series-b--78bc867a;1;disclosed;27.05.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/zhong-ying-touzi;Zhong Ying Touzi;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44785470;44785470;27.05.2022
https://semiengineering.com/startup-funding-november-2021/;Glorysoft (Gerui Liye);China;China;https://www.crunchbase.com/organization/gerui-liye;yes;Glorysoft (Gerui Liye)https://semiengineering.com/startup-funding-november-2021/;https://www.crunchbase.com/funding_round/gerui-liye-series-c--b4871d29;2;disclosed;12.11.2021;Late Stage Venture;Series C;https://www.crunchbase.com/organization/guoxin-fund;Guoxin Fund;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;47024880;47024880;12.11.2021
https://semiengineering.com/startup-funding-november-2021/;Glorysoft (Gerui Liye);China;China;https://www.crunchbase.com/organization/gerui-liye;yes;Glorysoft (Gerui Liye)https://semiengineering.com/startup-funding-november-2021/;https://www.crunchbase.com/funding_round/gerui-liye-series-c--b4871d29;2;disclosed;12.11.2021;Late Stage Venture;Series C;https://www.crunchbase.com/organization/china-merchants-capital;China Merchants Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;47024880;47024880;12.11.2021
https://semiengineering.com/startup-funding-december-2021/;Huarui Micro;China;China;https://www.crunchbase.com/organization/huarui-micro;yes;Huarui Microhttps://semiengineering.com/startup-funding-december-2021/;https://www.crunchbase.com/funding_round/huarui-micro-series-b--1e29b678;4;disclosed;17.12.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/addor-capital;Addor Capital (Yida Capital);Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;47053650;47053650;17.12.2021
https://semiengineering.com/startup-funding-december-2021/;Huarui Micro;China;China;https://www.crunchbase.com/organization/huarui-micro;yes;Huarui Microhttps://semiengineering.com/startup-funding-december-2021/;https://www.crunchbase.com/funding_round/huarui-micro-series-b--1e29b678;4;disclosed;17.12.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/ondine-capital;Ondine Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;47053650;47053650;17.12.2021
https://semiengineering.com/startup-funding-december-2021/;Huarui Micro;China;China;https://www.crunchbase.com/organization/huarui-micro;yes;Huarui Microhttps://semiengineering.com/startup-funding-december-2021/;https://www.crunchbase.com/funding_round/huarui-micro-series-b--1e29b678;4;disclosed;17.12.2021;Early Stage Venture;Series B;;Living Water Capital;;United States;United States;CN¥300M;CN¥300M;CN¥300M;300000000;300000000;47053650;47053650;17.12.2021
https://semiengineering.com/startup-funding-december-2021/;Huarui Micro;China;China;https://www.crunchbase.com/organization/huarui-micro;yes;Huarui Microhttps://semiengineering.com/startup-funding-december-2021/;https://www.crunchbase.com/funding_round/huarui-micro-series-b--1e29b678;4;disclosed;17.12.2021;Early Stage Venture;Series B;;Wanlian Guangsheng Investment;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;47053650;47053650;17.12.2021
https://semiengineering.com/startup-funding-may-2022/;Jeejio;China;China;https://www.crunchbase.com/organization/jeejio;yes;Jeejiohttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/jeejio-seed--402cb5c9;5;disclosed;10.05.2022;Seed;Seed;https://www.crunchbase.com/organization/ttcel;TTCEL;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44545500;44545500;10.05.2022
https://semiengineering.com/startup-funding-march-2020/;NextVPU;China;China;https://www.crunchbase.com/organization/nextvpu;yes;NextVPUhttps://semiengineering.com/startup-funding-march-2020/;https://www.crunchbase.com/funding_round/nextvpu-series-b--09859803;1;disclosed;30.03.2020;Early Stage Venture;Series B;;;;Taiwan;Taiwan;CN¥300M;CN¥300M;CN¥300M;300000000;300000000;42192300;42192300;30.03.2020
https://semiengineering.com/startup-funding-march-2022/;Pateo;China;China;https://www.crunchbase.com/organization/pateo-group;yes;Pateohttps://semiengineering.com/startup-funding-march-2022/;https://www.crunchbase.com/funding_round/pateo-group-series-unknown--77da3775;1;disclosed;11.03.2022;;Venture - Series Unknown;https://www.crunchbase.com/organization/guosheng-group;Guosheng Group;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;47320230;47320230;11.03.2022
https://semiengineering.com/startup-funding-may-2022/;Ruijiewei (Rigger Micro Technologies);China;China;https://www.crunchbase.com/organization/ruijiewei;yes;Ruijiewei (Rigger Micro Technologies)https://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/ruijiewei-series-b--58ae6422;6;disclosed;30.05.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/yongxin-group;Yongxin Group;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;45036270;45036270;30.05.2022
https://semiengineering.com/startup-funding-may-2022/;Ruijiewei (Rigger Micro Technologies);China;China;https://www.crunchbase.com/organization/ruijiewei;yes;Ruijiewei (Rigger Micro Technologies)https://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/ruijiewei-series-b--58ae6422;6;disclosed;30.05.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/suzhou-high-tech-venture-capital-group;Suzhou High-tech Venture Capital Group;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;45036270;45036270;30.05.2022
https://semiengineering.com/startup-funding-may-2022/;Ruijiewei (Rigger Micro Technologies);China;China;https://www.crunchbase.com/organization/ruijiewei;yes;Ruijiewei (Rigger Micro Technologies)https://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/ruijiewei-series-b--58ae6422;6;disclosed;30.05.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/jbc-e1da;JBC;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;45036270;45036270;30.05.2022
https://semiengineering.com/startup-funding-may-2022/;Ruijiewei (Rigger Micro Technologies);China;China;https://www.crunchbase.com/organization/ruijiewei;yes;Ruijiewei (Rigger Micro Technologies)https://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/ruijiewei-series-b--58ae6422;6;disclosed;30.05.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/infotech-ventures;Infotech Ventures;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;45036270;45036270;30.05.2022
https://semiengineering.com/startup-funding-may-2022/;Ruijiewei (Rigger Micro Technologies);China;China;https://www.crunchbase.com/organization/ruijiewei;yes;Ruijiewei (Rigger Micro Technologies)https://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/ruijiewei-series-b--58ae6422;6;disclosed;30.05.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/addor-capital;Addor Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;45036270;45036270;30.05.2022
https://semiengineering.com/startup-funding-may-2022/;Ruijiewei (Rigger Micro Technologies);China;China;https://www.crunchbase.com/organization/ruijiewei;yes;Ruijiewei (Rigger Micro Technologies)https://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/ruijiewei-series-b--58ae6422;6;disclosed;30.05.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/yuanhe-holding;Yuanhe Holding;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;45036270;45036270;30.05.2022
https://semiengineering.com/startup-funding-may-2022/;Senscomm Semiconductor;China;China;https://www.crunchbase.com/organization/senscomm-semiconductor;yes;Senscomm Semiconductorhttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/senscomm-semiconductor-series-a--b7be959c;10;disclosed;16.05.2022;Early Stage Venture;Series A;https://www.crunchbase.com/organization/suzhou-industrial-park-leader-venture-capital;Suzhou Industrial Park Leader Venture Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44207460;44207460;16.05.2022
https://semiengineering.com/startup-funding-may-2022/;Senscomm Semiconductor;China;China;https://www.crunchbase.com/organization/senscomm-semiconductor;yes;Senscomm Semiconductorhttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/senscomm-semiconductor-series-a--b7be959c;10;disclosed;16.05.2022;Early Stage Venture;Series A;https://www.crunchbase.com/organization/legend-capital;Legend Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44207460;44207460;16.05.2022
https://semiengineering.com/startup-funding-may-2022/;Senscomm Semiconductor;China;China;https://www.crunchbase.com/organization/senscomm-semiconductor;yes;Senscomm Semiconductorhttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/senscomm-semiconductor-series-a--b7be959c;10;disclosed;16.05.2022;Early Stage Venture;Series A;https://www.crunchbase.com/organization/glory-ventures;Glory Ventures;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44207460;44207460;16.05.2022
https://semiengineering.com/startup-funding-may-2022/;Senscomm Semiconductor;China;China;https://www.crunchbase.com/organization/senscomm-semiconductor;yes;Senscomm Semiconductorhttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/senscomm-semiconductor-series-a--b7be959c;10;disclosed;16.05.2022;Early Stage Venture;Series A;https://www.crunchbase.com/organization/oriza-holdings;Oriza Holdings;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44207460;44207460;16.05.2022
https://semiengineering.com/startup-funding-may-2022/;Senscomm Semiconductor;China;China;https://www.crunchbase.com/organization/senscomm-semiconductor;yes;Senscomm Semiconductorhttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/senscomm-semiconductor-series-a--b7be959c;10;disclosed;16.05.2022;Early Stage Venture;Series A;https://www.crunchbase.com/organization/leadervc-com;Leadervc.com;Angel Group;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44207460;44207460;16.05.2022
https://semiengineering.com/startup-funding-may-2022/;Senscomm Semiconductor;China;China;https://www.crunchbase.com/organization/senscomm-semiconductor;yes;Senscomm Semiconductorhttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/senscomm-semiconductor-series-a--b7be959c;10;disclosed;16.05.2022;Early Stage Venture;Series A;https://www.crunchbase.com/organization/ping-an-overseas-holdings;Ping An Overseas Holdings;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44207460;44207460;16.05.2022
https://semiengineering.com/startup-funding-may-2022/;Senscomm Semiconductor;China;China;https://www.crunchbase.com/organization/senscomm-semiconductor;yes;Senscomm Semiconductorhttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/senscomm-semiconductor-series-a--b7be959c;10;disclosed;16.05.2022;Early Stage Venture;Series A;https://www.crunchbase.com/organization/boc-international-holdings;BOC International Holdings;Investment Bank;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44207460;44207460;16.05.2022
https://semiengineering.com/startup-funding-may-2022/;Senscomm Semiconductor;China;China;https://www.crunchbase.com/organization/senscomm-semiconductor;yes;Senscomm Semiconductorhttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/senscomm-semiconductor-series-a--b7be959c;10;disclosed;16.05.2022;Early Stage Venture;Series A;https://www.crunchbase.com/organization/usi-capital-ase-group;USI Capital (ASE Group);;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44207460;44207460;16.05.2022
https://semiengineering.com/startup-funding-may-2022/;Senscomm Semiconductor;China;China;https://www.crunchbase.com/organization/senscomm-semiconductor;yes;Senscomm Semiconductorhttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/senscomm-semiconductor-series-a--b7be959c;10;disclosed;16.05.2022;Early Stage Venture;Series A;;Gallizul;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44207460;44207460;16.05.2022
https://semiengineering.com/startup-funding-may-2022/;Senscomm Semiconductor;China;China;https://www.crunchbase.com/organization/senscomm-semiconductor;yes;Senscomm Semiconductorhttps://semiengineering.com/startup-funding-may-2022/;https://www.crunchbase.com/funding_round/senscomm-semiconductor-series-a--b7be959c;10;disclosed;16.05.2022;Early Stage Venture;Series A;https://www.crunchbase.com/organization/sl-capital-partners;SL Capital Partners;Private Equity Firm;United Kingdom;United Kingdom;CN¥300M;CN¥300M;CN¥300M;300000000;300000000;44207460;44207460;16.05.2022
https://semiengineering.com/startup-funding-december-2021/;Xinlu Communication;China;China;https://www.crunchbase.com/organization/xinlu-communication;yes;Xinlu Communicationhttps://semiengineering.com/startup-funding-december-2021/;https://www.crunchbase.com/funding_round/xinlu-communication-series-a--8d2ec683;1;disclosed;18.12.2021;Early Stage Venture;Series A;https://www.crunchbase.com/organization/summitview-capital;Summitview Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;47053020;47053020;18.12.2021
Startup-Funding-August-2022.pdf;Hygood New Technology (Wuxi Haigude New Technology);China;China;https://www.crunchbase.com/organization/wuxi-haigude-new-technology;yes;Hygood New Technology (Wuxi Haigude New Technology)Startup-Funding-August-2022.pdf;https://www.crunchbase.com/funding_round/wuxi-haigude-new-technology-series-unknown--ca90f821;1;disclosed;23.08.2022;;Venture - Series Unknown;;Haiwang Capital;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;43891200;43891200;23.08.2022
https://semiengineering.com/startup-funding-october-2022/;EVAS Intelligence;China;China;https://www.crunchbase.com/organization/evas-intelligence;yes;EVAS Intelligencehttps://semiengineering.com/startup-funding-october-2022/;https://www.crunchbase.com/funding_round/evas-intelligence-seed--0fa87d81;8;disclosed;23.10.2022;Seed;Seed;https://www.crunchbase.com/organization/oriental-fortune-capital;Oriental Fortune Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;41414730;41414730;23.10.2022
https://semiengineering.com/startup-funding-october-2022/;EVAS Intelligence;China;China;https://www.crunchbase.com/organization/evas-intelligence;yes;EVAS Intelligencehttps://semiengineering.com/startup-funding-october-2022/;https://www.crunchbase.com/funding_round/evas-intelligence-seed--0fa87d81;8;disclosed;23.10.2022;Seed;Seed;https://www.crunchbase.com/organization/guangzhou-automobile-group;Guangzhou Automobile Group;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;41414730;41414730;23.10.2022
https://semiengineering.com/startup-funding-october-2022/;EVAS Intelligence;China;China;https://www.crunchbase.com/organization/evas-intelligence;yes;EVAS Intelligencehttps://semiengineering.com/startup-funding-october-2022/;https://www.crunchbase.com/funding_round/evas-intelligence-seed--0fa87d81;8;disclosed;23.10.2022;Seed;Seed;https://www.crunchbase.com/organization/ctc-capital;CTC Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;41414730;41414730;23.10.2022
https://semiengineering.com/startup-funding-october-2022/;EVAS Intelligence;China;China;https://www.crunchbase.com/organization/evas-intelligence;yes;EVAS Intelligencehttps://semiengineering.com/startup-funding-october-2022/;https://www.crunchbase.com/funding_round/evas-intelligence-seed--0fa87d81;8;disclosed;23.10.2022;Seed;Seed;https://www.crunchbase.com/organization/guangzhou-yuexiu-industrial-investment-fund;Guangzhou Yuexiu Industrial Investment Fund;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;41414730;41414730;23.10.2022
https://semiengineering.com/startup-funding-october-2022/;EVAS Intelligence;China;China;https://www.crunchbase.com/organization/evas-intelligence;yes;EVAS Intelligencehttps://semiengineering.com/startup-funding-october-2022/;https://www.crunchbase.com/funding_round/evas-intelligence-seed--0fa87d81;8;disclosed;23.10.2022;Seed;Seed;https://www.crunchbase.com/organization/guochuang-zhongding;Guochuang Zhongding;Private Equity Firm;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;41414730;41414730;23.10.2022
https://semiengineering.com/startup-funding-october-2022/;EVAS Intelligence;China;China;https://www.crunchbase.com/organization/evas-intelligence;yes;EVAS Intelligencehttps://semiengineering.com/startup-funding-october-2022/;https://www.crunchbase.com/funding_round/evas-intelligence-seed--0fa87d81;8;disclosed;23.10.2022;Seed;Seed;https://www.crunchbase.com/organization/haiwei-technology;Haiwei Technology;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;41414730;41414730;23.10.2022
https://semiengineering.com/startup-funding-october-2022/;EVAS Intelligence;China;China;https://www.crunchbase.com/organization/evas-intelligence;yes;EVAS Intelligencehttps://semiengineering.com/startup-funding-october-2022/;https://www.crunchbase.com/funding_round/evas-intelligence-seed--0fa87d81;8;disclosed;23.10.2022;Seed;Seed;https://www.crunchbase.com/organization/sunic-capital;Sunic Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;41414730;41414730;23.10.2022
https://semiengineering.com/startup-funding-october-2022/;EVAS Intelligence;China;China;https://www.crunchbase.com/organization/evas-intelligence;yes;EVAS Intelligencehttps://semiengineering.com/startup-funding-october-2022/;https://www.crunchbase.com/funding_round/evas-intelligence-seed--0fa87d81;8;disclosed;23.10.2022;Seed;Seed;https://www.crunchbase.com/organization/volcanic-stone-investment;Volcanic Stone Investment;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;41414730;41414730;23.10.2022
https://semiengineering.com/startup-funding-december-2022/;Indie Microelectronics;China;China;https://www.crunchbase.com/organization/indiemicro;yes;Indie Microelectronicshttps://semiengineering.com/startup-funding-december-2022/;https://www.crunchbase.com/funding_round/indiemicro-series-b--93baefcf;10;disclosed;13.12.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/xingyu-co-ltd;Xingyu Co.,Ltd;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;43200270;43200270;13.12.2022
https://semiengineering.com/startup-funding-december-2022/;Indie Microelectronics;China;China;https://www.crunchbase.com/organization/indiemicro;yes;Indie Microelectronicshttps://semiengineering.com/startup-funding-december-2022/;https://www.crunchbase.com/funding_round/indiemicro-series-b--93baefcf;10;disclosed;13.12.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/sunic-capital;Sunic Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;43200270;43200270;13.12.2022
https://semiengineering.com/startup-funding-december-2022/;Indie Microelectronics;China;China;https://www.crunchbase.com/organization/indiemicro;yes;Indie Microelectronicshttps://semiengineering.com/startup-funding-december-2022/;https://www.crunchbase.com/funding_round/indiemicro-series-b--93baefcf;10;disclosed;13.12.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/keboda-technology;Keboda Technology;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;43200270;43200270;13.12.2022
https://semiengineering.com/startup-funding-december-2022/;Indie Microelectronics;China;China;https://www.crunchbase.com/organization/indiemicro;yes;Indie Microelectronicshttps://semiengineering.com/startup-funding-december-2022/;https://www.crunchbase.com/funding_round/indiemicro-series-b--93baefcf;10;disclosed;13.12.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/changan-automobile;Changan Automobile;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;43200270;43200270;13.12.2022
https://semiengineering.com/startup-funding-december-2022/;Indie Microelectronics;China;China;https://www.crunchbase.com/organization/indiemicro;yes;Indie Microelectronicshttps://semiengineering.com/startup-funding-december-2022/;https://www.crunchbase.com/funding_round/indiemicro-series-b--93baefcf;10;disclosed;13.12.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/bank-of-communications;Bank of Communications;Investment Bank;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;43200270;43200270;13.12.2022
https://semiengineering.com/startup-funding-december-2022/;Indie Microelectronics;China;China;https://www.crunchbase.com/organization/indiemicro;yes;Indie Microelectronicshttps://semiengineering.com/startup-funding-december-2022/;https://www.crunchbase.com/funding_round/indiemicro-series-b--93baefcf;10;disclosed;13.12.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/dongfeng-motor-group;Dongfeng Motor Group;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;43200270;43200270;13.12.2022
https://semiengineering.com/startup-funding-december-2022/;Indie Microelectronics;China;China;https://www.crunchbase.com/organization/indiemicro;yes;Indie Microelectronicshttps://semiengineering.com/startup-funding-december-2022/;https://www.crunchbase.com/funding_round/indiemicro-series-b--93baefcf;10;disclosed;13.12.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/guolian-securities;Guolian Securities;Investment Bank;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;43200270;43200270;13.12.2022
https://semiengineering.com/startup-funding-december-2022/;Indie Microelectronics;China;China;https://www.crunchbase.com/organization/indiemicro;yes;Indie Microelectronicshttps://semiengineering.com/startup-funding-december-2022/;https://www.crunchbase.com/funding_round/indiemicro-series-b--93baefcf;10;disclosed;13.12.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/keysida-group;Keysida Group;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;43200270;43200270;13.12.2022
https://semiengineering.com/startup-funding-december-2022/;Indie Microelectronics;China;China;https://www.crunchbase.com/organization/indiemicro;yes;Indie Microelectronicshttps://semiengineering.com/startup-funding-december-2022/;https://www.crunchbase.com/funding_round/indiemicro-series-b--93baefcf;10;disclosed;13.12.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/qianhai-pengchen-investment;Qianhai Pengchen Investment;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;43200270;43200270;13.12.2022
https://semiengineering.com/startup-funding-december-2022/;Indie Microelectronics;China;China;https://www.crunchbase.com/organization/indiemicro;yes;Indie Microelectronicshttps://semiengineering.com/startup-funding-december-2022/;https://www.crunchbase.com/funding_round/indiemicro-series-b--93baefcf;10;disclosed;13.12.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/royal-sea-capital;Royal Sea Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥300M;CN¥300M;CN¥300M;300000000;300000000;43200270;43200270;13.12.2022
Startup-Funding-August-2022.pdf;Chiplego Technology;China;China;;yes;Chiplego TechnologyStartup-Funding-August-2022.pdf;;2;disclosed;;;;https://www.crunchbase.com/organization/matrix-partners-china;Matrix Partners China;Fund Of Funds, Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);nearlyCN¥300M;CN¥300M;CN¥300M;300000000;300000000;44321100;44321100;01.08.2022
Startup-Funding-August-2022.pdf;Chiplego Technology;China;China;;yes;Chiplego TechnologyStartup-Funding-August-2022.pdf;;2;disclosed;;;;https://www.crunchbase.com/organization/summitview-capital;Summitview Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);nearlyCN¥300M;CN¥300M;CN¥300M;300000000;300000000;44321100;44321100;01.08.2022
